User ID,Age,Gender,Country,Purchase Amount,Purchase Date,Product Category
3753,50.0,Female,Australia,495.15,2022-11-01,Home & Kitchen
3754,62.0,Female,Australia,397.35,,Beauty
3755,43.0,Female,France,409.98,2022-11-07,Books
3756,56.0,Male,Germany,196.13,,Books
3757,45.0,Male,UK,132.48,2020-06-22,Clothing
3758,22.0,Male,France,301.14,2023-11-25,
3759,25.0,Female,Canada,440.12,2023-01-15,Books
3760,42.0,Other,USA,364.22,2023-09-28,Sports
3761,44.0,Female,Germany,238.73,2021-03-24,Electronics
3762,63.0,Male,USA,377.83,2020-02-23,Clothing
3763,,Female,Germany,346.75,2023-12-21,Books
3764,47.0,Other,Germany,456.96,2020-03-18,Sports
3765,62.0,Male,Germany,135.46,2021-03-14,Beauty
3766,64.0,Other,USA,,2022-02-20,Beauty
3767,40.0,Other,,237.68,2020-06-20,Sports
3768,66.0,Male,Canada,183.74,2021-07-03,Electronics
3769,64.0,Other,Australia,487.56,2020-12-26,Home & Kitchen
3770,37.0,Female,UK,8.71,2020-08-23,Books
3771,35.0,Other,UK,467.02,,
3772,35.0,Other,Australia,477.76,2022-11-05,Electronics
3773,19.0,Other,Canada,30.22,2022-01-07,Sports
3774,21.0,Female,Canada,445.34,2022-04-29,Home & Kitchen
3775,47.0,Other,Germany,238.04,2023-05-19,Electronics
3776,50.0,Other,Germany,384.24,2023-09-12,Home & Kitchen
3777,53.0,Female,UK,44.23,2021-09-18,Beauty
3778,35.0,Male,Germany,477.83,2020-09-03,Sports
3779,54.0,Male,Germany,305.74,2021-07-02,Books
3780,36.0,Male,Canada,449.85,2022-08-22,Beauty
3781,64.0,Other,USA,338.12,,Beauty
3782,45.0,Male,Australia,270.72,2020-12-18,Clothing
3783,57.0,Female,,,2021-12-03,Beauty
3784,37.0,Other,France,93.09,2023-01-27,Sports
3785,66.0,Other,Germany,238.92,2023-02-15,Home & Kitchen
3786,50.0,Other,Germany,435.87,2020-12-18,Books
3787,,Male,Australia,62.03,2021-07-27,Clothing
3788,68.0,Male,France,499.2,2022-11-28,Beauty
3789,32.0,Male,Canada,438.58,2023-09-15,Electronics
3790,58.0,Other,France,199.32,2020-11-18,Books
3791,56.0,Female,France,130.29,2022-08-15,Sports
3792,19.0,Other,France,,2020-01-29,Home & Kitchen
3793,46.0,,Germany,65.99,2022-01-08,Beauty
3794,58.0,Other,Germany,176.91,2021-06-26,Clothing
3795,27.0,Female,Australia,46.54,2023-09-01,Beauty
3796,19.0,Other,,476.96,2021-07-21,Books
3797,68.0,Other,Germany,310.72,2022-05-18,Clothing
3798,28.0,Female,Australia,,2021-11-28,Clothing
3799,,Female,France,141.36,2020-07-17,Books
3800,27.0,Female,Canada,224.83,2021-11-13,Beauty
3801,31.0,Female,Germany,50.23,2020-06-30,Home & Kitchen
3802,35.0,Female,USA,445.23,2020-05-09,Beauty
3803,68.0,,Australia,257.92,2020-05-10,Electronics
3804,26.0,Female,Germany,363.92,2021-10-15,Books
3805,,Female,,120.7,2022-10-25,Electronics
3806,45.0,Other,Canada,254.36,2022-04-28,Clothing
3807,20.0,Female,Germany,109.49,,Clothing
3808,37.0,Female,UK,408.97,2021-01-19,Home & Kitchen
3809,23.0,Other,Australia,,2023-01-20,Books
3810,44.0,Other,France,78.36,2022-01-11,Beauty
3811,19.0,Male,France,41.88,2020-07-05,Books
3812,46.0,Male,Canada,412.98,2021-07-11,
3813,55.0,Female,,59.28,2020-04-24,Home & Kitchen
3814,20.0,Female,UK,276.5,2023-07-10,Books
3815,33.0,Male,Australia,269.57,2022-10-15,Clothing
3816,47.0,Male,USA,,,Home & Kitchen
3817,57.0,Female,France,297.72,2022-05-07,Sports
3818,19.0,,Australia,253.86,2022-08-31,Sports
3819,34.0,Female,Australia,,2020-08-26,Beauty
3820,58.0,Other,UK,183.05,2020-11-04,Clothing
3821,29.0,Other,Australia,420.02,2020-01-16,Beauty
3822,52.0,Male,France,46.76,2020-03-02,Books
3823,,Other,Germany,,2021-12-06,Clothing
3824,18.0,Other,France,133.61,,Sports
3825,62.0,Other,USA,424.97,2023-10-23,Home & Kitchen
3826,32.0,Other,Germany,116.41,2023-12-29,Books
3827,43.0,Female,Canada,384.68,2020-10-18,Clothing
3828,54.0,,UK,307.7,2023-04-01,Beauty
3829,38.0,Male,France,438.02,,Books
3830,66.0,Other,Germany,,2022-03-02,Home & Kitchen
3831,48.0,Other,Australia,280.46,2020-08-28,Sports
3832,42.0,Other,Germany,401.56,2023-09-10,Clothing
3833,,Male,,283.43,2023-10-30,Sports
3834,41.0,Female,Canada,423.05,2022-07-13,Beauty
3835,55.0,Other,France,29.41,2023-02-26,Beauty
3836,,Female,Canada,250.1,2022-08-10,Clothing
3837,38.0,Male,Australia,407.28,2023-02-20,Books
3838,60.0,Female,France,,2021-06-10,Electronics
3839,35.0,Other,Germany,417.86,2023-06-06,Clothing
3840,53.0,Female,,304.17,,Clothing
3841,52.0,Female,USA,497.02,2022-01-11,Sports
3842,,Male,Australia,94.79,2020-06-24,Electronics
3843,26.0,Male,Germany,91.36,2022-03-14,
3844,55.0,Male,USA,21.25,2022-01-27,Electronics
3845,47.0,Male,Australia,494.72,2022-12-12,Electronics
3846,61.0,Female,Canada,177.27,2020-11-30,Electronics
3847,,Female,Germany,382.22,2022-06-17,Home & Kitchen
3848,49.0,Male,Canada,34.56,2021-10-20,Books
3849,20.0,Male,Germany,152.85,2020-10-19,Clothing
3850,20.0,Other,Canada,313.8,2023-06-17,Books
3851,,Other,Canada,264.77,2021-03-18,Beauty
3852,61.0,Male,USA,107.84,2023-03-05,Books
3853,32.0,Female,Germany,233.49,2021-08-22,Books
3854,58.0,Male,France,58.85,2022-02-04,Books
3855,40.0,Female,USA,273.64,,Home & Kitchen
3856,57.0,Female,Canada,52.99,2022-06-30,Sports
3857,28.0,Other,Canada,319.79,2020-03-11,Home & Kitchen
3858,65.0,Male,France,81.9,2022-07-19,Clothing
3859,49.0,Male,France,275.81,2022-10-28,Electronics
3860,,Female,Canada,68.91,2022-08-13,Sports
3861,50.0,Male,France,203.35,2022-02-18,
3862,41.0,Other,UK,179.16,2023-12-27,Beauty
3863,56.0,Other,USA,379.42,2022-10-16,Electronics
3864,51.0,Male,Germany,322.38,2022-05-27,Home & Kitchen
3865,45.0,Male,France,468.86,2020-12-01,Books
3866,,Other,France,461.35,2021-09-18,Clothing
3867,24.0,Male,UK,363.87,2021-02-22,Beauty
3868,21.0,Female,,386.44,2023-08-17,Books
3869,54.0,Male,UK,314.33,2020-08-24,Books
3870,18.0,Female,Germany,347.37,2021-05-20,Books
3871,18.0,Male,USA,310.53,2022-09-07,Sports
3872,64.0,Male,France,159.32,,Electronics
3873,37.0,Other,USA,178.59,,Books
3874,36.0,Female,Germany,289.49,2023-09-08,Beauty
3875,46.0,Other,France,361.49,2022-08-12,Clothing
3876,27.0,Male,UK,206.03,2020-01-02,Sports
3877,35.0,Other,Canada,75.62,2023-04-23,Electronics
3878,45.0,Male,UK,232.41,2020-01-16,Clothing
3879,52.0,Male,Canada,481.78,2020-10-05,Sports
3880,60.0,Male,UK,110.97,2023-10-06,Sports
3881,64.0,Female,Germany,326.29,2021-01-04,Beauty
3882,48.0,Female,USA,,2022-08-20,Beauty
3883,44.0,Female,Canada,191.24,,Electronics
3884,,,Germany,444.5,2021-01-12,Beauty
3885,66.0,Male,USA,432.68,2022-12-14,Books
3886,66.0,Other,USA,172.83,2020-07-26,Clothing
3887,55.0,Other,France,,2020-05-11,Home & Kitchen
3888,22.0,Male,France,93.38,2023-10-21,Books
3889,25.0,Other,France,186.05,2023-10-11,Home & Kitchen
3890,51.0,Male,Canada,479.77,2020-06-26,Clothing
3891,65.0,Male,Canada,140.85,2023-06-19,Beauty
3892,69.0,Male,USA,463.8,2022-01-23,Home & Kitchen
3893,29.0,Male,Canada,94.78,2023-07-31,Home & Kitchen
3894,55.0,Other,USA,,2021-03-12,Electronics
3895,18.0,Other,Germany,150.33,2022-08-20,Electronics
3896,48.0,Other,UK,318.38,2021-11-09,
3897,21.0,Female,USA,39.5,2021-06-08,Electronics
3898,66.0,Other,USA,153.33,2020-03-11,Home & Kitchen
3899,62.0,Other,Germany,109.3,2020-02-23,Beauty
3900,,Female,France,6.69,,Home & Kitchen
3901,22.0,Male,Australia,82.6,2023-10-31,Sports
3902,47.0,Male,France,298.59,2023-07-07,
3903,,Male,,198.01,2020-03-20,Electronics
3904,20.0,,USA,362.67,2021-04-20,Sports
3905,28.0,Other,USA,337.18,2022-12-19,Books
3906,62.0,Other,Canada,400.65,2022-12-06,Sports
3907,21.0,Other,Canada,434.18,2021-12-14,Sports
3908,43.0,Other,UK,410.81,2022-11-25,Books
3909,44.0,Female,UK,,2023-07-03,Books
3910,63.0,Other,Australia,157.82,2020-10-12,
3911,60.0,Male,Canada,253.64,2023-10-22,Home & Kitchen
3912,44.0,Female,USA,269.89,2022-08-01,Home & Kitchen
3913,59.0,Female,,160.02,2020-08-15,Beauty
3914,68.0,Male,Canada,272.3,2020-06-19,Electronics
3915,67.0,Male,USA,57.36,2023-06-22,Beauty
3916,,Other,,119.37,,Clothing
3917,32.0,Male,France,374.29,2021-06-07,Beauty
3918,47.0,Female,Canada,95.5,2020-10-24,Clothing
3919,59.0,Female,Australia,73.82,2021-04-01,
3920,54.0,Female,France,147.23,2023-12-31,Clothing
3921,54.0,Other,USA,188.67,2023-10-01,Sports
3922,59.0,Other,,167.63,2021-04-22,Clothing
3923,54.0,Male,Canada,190.43,2023-04-23,Beauty
3924,52.0,Other,France,74.26,2020-09-28,Electronics
3925,40.0,Other,,86.87,,Home & Kitchen
3926,23.0,Female,Germany,121.74,2023-01-27,Clothing
3927,21.0,Female,France,203.99,2021-03-09,Beauty
3928,35.0,Male,Australia,171.27,2021-09-18,
3929,26.0,Female,France,396.71,2023-07-16,
3930,,Other,UK,265.13,2022-03-06,Electronics
3931,46.0,Male,Germany,289.97,2021-09-12,Books
3932,30.0,Male,USA,282.49,2021-01-30,Beauty
3933,64.0,Female,Australia,202.39,2023-12-02,Clothing
3934,69.0,Female,France,490.34,2022-05-09,Sports
3935,34.0,Female,Germany,23.48,,Beauty
3936,62.0,Male,USA,111.84,2021-01-21,Sports
3937,49.0,Female,Germany,145.9,2021-06-17,Beauty
3938,65.0,Other,Australia,441.24,2023-09-26,Electronics
3939,39.0,Male,UK,459.84,2020-08-01,Clothing
3940,21.0,Female,,423.82,2021-01-31,Clothing
3941,22.0,Other,Australia,211.39,2020-02-13,Clothing
3942,54.0,Other,USA,457.74,2021-08-14,Clothing
3943,58.0,Female,,53.76,2020-12-31,Beauty
3944,66.0,Other,France,327.96,2020-06-22,Electronics
3945,30.0,Male,Canada,468.93,2020-09-29,Electronics
3946,51.0,Male,Australia,,2021-05-04,Electronics
3947,,Other,USA,142.54,,Beauty
3948,39.0,Male,Australia,,2023-01-24,Sports
3949,40.0,Female,Australia,150.91,,Clothing
3950,68.0,Other,,60.23,2022-12-30,Beauty
3951,,Male,UK,360.02,2021-09-03,Books
3952,59.0,Female,,93.72,2023-08-27,Home & Kitchen
3953,51.0,Female,Australia,59.98,2020-11-22,
3954,49.0,Male,UK,278.12,2020-12-12,Electronics
3955,62.0,Other,Australia,312.21,2020-06-14,Beauty
3956,68.0,Female,France,30.27,2022-05-29,Sports
3957,66.0,Female,USA,7.21,2022-01-21,Sports
3958,38.0,Female,Australia,441.62,2023-05-24,Home & Kitchen
3959,63.0,,UK,62.05,2020-12-09,
3960,,Other,UK,294.03,2020-03-01,Beauty
3961,38.0,Male,Germany,477.01,2023-04-24,Electronics
3962,61.0,Male,Germany,258.4,2020-12-29,Clothing
3963,28.0,Male,UK,74.2,2022-07-13,Clothing
3964,56.0,Female,France,199.77,2022-10-20,
3965,21.0,Other,Canada,313.9,2023-04-20,Home & Kitchen
3966,,Male,Australia,382.61,2020-02-03,Clothing
3967,,Other,Germany,305.43,2021-02-08,Electronics
3968,45.0,Male,Australia,21.99,2022-06-15,Clothing
3969,41.0,Female,Germany,,2020-05-17,Home & Kitchen
3970,52.0,Male,USA,189.04,2020-01-28,Sports
3971,30.0,Female,USA,354.33,2020-04-15,Books
3972,64.0,,UK,294.24,2020-06-05,Beauty
3973,51.0,Male,USA,27.12,2023-02-04,Clothing
3974,28.0,Other,USA,399.46,2023-06-10,Electronics
3975,53.0,Female,Canada,304.54,2020-07-14,Home & Kitchen
3976,68.0,Other,France,,2022-10-05,Clothing
3977,34.0,Male,UK,211.74,2020-07-20,Books
3978,52.0,Female,,247.65,2020-04-18,Sports
3979,35.0,Other,UK,205.75,,Clothing
3980,57.0,Female,France,362.61,2020-02-10,Home & Kitchen
3981,,Male,UK,377.3,2022-12-23,Clothing
3982,41.0,Female,Australia,,,Sports
3983,36.0,Male,Australia,149.34,2021-11-12,Home & Kitchen
3984,54.0,Other,Australia,319.84,2022-03-22,Beauty
3985,56.0,Female,USA,172.57,2021-02-18,Books
3986,38.0,Other,France,417.93,2021-01-06,Electronics
3987,25.0,Male,Canada,32.28,2022-03-14,Beauty
3988,45.0,Male,Canada,23.67,2020-12-29,Sports
3989,22.0,Other,Germany,,2023-06-13,Clothing
3990,34.0,Other,Canada,105.17,2021-04-15,Books
3991,54.0,Male,Australia,23.63,,Home & Kitchen
3992,53.0,Other,Australia,40.45,2022-10-02,Beauty
3993,36.0,Male,Germany,156.5,2021-02-26,Home & Kitchen
3994,44.0,Other,,,2021-08-01,Home & Kitchen
3995,,Male,Canada,402.03,2023-04-26,
3996,,Male,France,31.66,2021-02-06,Beauty
3997,62.0,,Germany,,2021-05-08,Sports
3998,64.0,Male,Canada,436.07,2023-06-11,Beauty
3999,,Male,,108.15,,Books
4000,38.0,,France,,2022-07-13,Home & Kitchen
4001,,Female,France,57.24,2022-08-03,Electronics
4002,56.0,Other,,281.75,2021-06-14,Sports
4003,45.0,,Canada,302.45,2023-08-28,Books
4004,22.0,Male,UK,161.21,2022-07-29,Books
4005,34.0,Other,Canada,151.93,2020-04-22,Home & Kitchen
4006,37.0,Other,Germany,268.09,2020-12-09,Electronics
4007,58.0,Male,,156.29,,Home & Kitchen
4008,63.0,Female,Canada,467.49,2020-05-05,Sports
4009,29.0,Female,Australia,194.4,2020-03-22,Clothing
4010,23.0,Male,Germany,113.81,2020-09-08,Sports
4011,,Male,UK,77.25,2021-01-16,Electronics
4012,68.0,Male,Australia,317.7,2021-12-17,Clothing
4013,36.0,Male,UK,166.7,2023-01-27,Beauty
4014,43.0,Male,France,98.45,2021-03-27,Beauty
4015,65.0,Male,Germany,141.53,2021-08-17,Books
4016,61.0,Other,Australia,157.4,2020-01-24,Home & Kitchen
4017,,Other,Canada,,2023-12-11,Beauty
4018,69.0,Other,Australia,91.47,2020-12-18,Sports
4019,,Female,France,367.74,2020-03-13,Home & Kitchen
4020,23.0,Male,UK,155.92,2021-11-25,Sports
4021,53.0,Male,France,,2021-05-29,Home & Kitchen
4022,55.0,Other,USA,,2022-02-09,Beauty
4023,28.0,Female,Germany,274.09,2022-11-19,Clothing
4024,50.0,,Canada,332.81,2021-10-19,Home & Kitchen
4025,41.0,Male,,164.68,2022-07-27,Electronics
4026,40.0,Male,France,481.91,2022-04-13,
4027,32.0,,Canada,,,Beauty
4028,44.0,Other,Germany,164.36,2023-10-11,Home & Kitchen
4029,28.0,Male,Canada,,2021-09-13,Beauty
4030,68.0,Other,Germany,26.13,2020-01-19,Books
4031,67.0,Male,Germany,343.98,2021-06-11,Electronics
4032,34.0,Other,Germany,134.95,2022-03-04,Sports
4033,68.0,Female,France,479.67,2023-07-17,Beauty
4034,31.0,Male,Germany,109.17,2023-03-15,Home & Kitchen
4035,,Female,Canada,267.1,2021-06-25,
4036,35.0,Other,USA,369.06,2021-09-08,Electronics
4037,45.0,Female,Canada,435.71,2023-03-18,Books
4038,,Other,France,82.45,2023-04-21,Sports
4039,,Female,Germany,492.77,2022-12-01,Electronics
4040,64.0,Female,USA,453.84,2020-06-13,Electronics
4041,,Female,France,481.61,2022-03-19,Beauty
4042,24.0,Male,UK,427.07,2022-05-13,Clothing
4043,62.0,Female,UK,439.45,2023-01-22,Beauty
4044,52.0,Other,UK,,2023-05-22,Electronics
4045,65.0,Other,USA,,2023-04-26,Sports
4046,26.0,Male,Canada,,2023-01-16,Clothing
4047,,Male,USA,271.42,2022-12-13,Books
4048,69.0,Other,USA,283.48,2021-01-06,Books
4049,62.0,Female,USA,498.18,2020-12-30,Electronics
4050,34.0,Other,UK,56.68,2022-11-26,Sports
4051,,,Australia,403.78,2020-04-28,Books
4052,66.0,Male,,140.29,2021-02-12,Sports
4053,50.0,Other,Australia,183.81,2020-12-28,Beauty
4054,49.0,Female,Australia,44.86,2023-10-24,
4055,,Female,USA,179.03,2022-08-15,Sports
4056,36.0,Male,Canada,495.43,2023-03-22,Clothing
4057,55.0,Other,Australia,201.55,2020-11-18,Electronics
4058,20.0,Other,Germany,336.5,2022-01-27,Sports
4059,22.0,Male,USA,64.75,2023-08-10,Sports
4060,30.0,Other,USA,461.64,2022-08-01,Beauty
4061,64.0,Male,USA,,2021-03-23,Sports
4062,63.0,Female,Germany,,2023-02-27,Electronics
4063,48.0,Female,Germany,177.49,2021-12-04,Clothing
4064,33.0,Other,UK,218.97,2021-12-09,Beauty
4065,67.0,Female,France,203.62,,Sports
4066,49.0,Female,,132.74,2020-12-07,
4067,,Male,France,495.47,2023-07-14,
4068,46.0,Male,USA,406.22,,Clothing
4069,,Other,Australia,137.62,2021-04-19,Electronics
4070,60.0,Male,USA,490.95,2023-12-09,Books
4071,20.0,Other,Australia,12.69,2020-10-17,Sports
4072,27.0,Other,UK,221.76,2020-06-20,Home & Kitchen
4073,,Male,France,,2020-10-27,Books
4074,38.0,Female,USA,23.61,2020-05-28,Beauty
4075,33.0,Female,France,84.71,2021-10-21,Books
4076,29.0,Female,UK,,2023-07-12,Sports
4077,19.0,Female,France,361.51,2023-01-23,Sports
4078,58.0,Other,Australia,470.17,,Books
4079,41.0,Female,Canada,314.14,2022-08-24,Home & Kitchen
4080,,Other,UK,283.52,2021-02-20,Clothing
4081,,Male,France,270.7,2020-09-13,Sports
4082,47.0,Male,USA,178.6,2021-05-29,Sports
4083,64.0,Other,Germany,414.72,2021-11-09,Electronics
4084,,Female,Germany,,2023-10-05,Sports
4085,36.0,Other,UK,118.9,2022-06-30,Electronics
4086,,,Germany,72.73,2020-07-23,Books
4087,25.0,Female,Canada,492.83,2021-11-20,Home & Kitchen
4088,43.0,Other,UK,13.65,2020-12-09,Electronics
4089,,Other,USA,467.05,2021-04-09,Electronics
4090,57.0,Female,USA,113.06,2020-01-29,Clothing
4091,24.0,Other,UK,330.49,2023-10-31,
4092,47.0,Female,Germany,154.26,2020-04-14,Electronics
4093,,Other,Germany,430.61,2020-11-29,Electronics
4094,20.0,Male,USA,274.01,2022-12-28,Books
4095,18.0,Female,Canada,74.82,2020-04-16,Sports
4096,53.0,Male,Australia,138.57,2020-04-11,Home & Kitchen
4097,42.0,Other,Germany,,2023-07-09,Beauty
4098,54.0,Male,Canada,,2021-07-05,Beauty
4099,,Other,Germany,384.54,2023-08-05,Books
4100,32.0,Female,Australia,415.65,2020-05-16,Beauty
4101,54.0,Other,UK,30.86,2021-05-04,Clothing
4102,30.0,,France,,2020-03-07,Beauty
4103,57.0,Female,USA,499.59,2023-03-20,Clothing
4104,25.0,Other,UK,393.67,2020-10-04,Home & Kitchen
4105,22.0,Female,Germany,64.75,2020-07-30,Clothing
4106,26.0,,,341.01,2023-10-05,Books
4107,18.0,Female,USA,373.94,2021-09-19,Sports
4108,53.0,Male,France,259.55,2021-10-09,Beauty
4109,52.0,Other,France,43.98,2023-03-16,Clothing
4110,19.0,Other,Australia,22.17,2020-12-30,Books
4111,57.0,Other,Australia,469.22,2021-11-08,
4112,40.0,Female,Germany,132.47,2023-06-05,Electronics
4113,26.0,Other,USA,,2023-08-06,Electronics
4114,51.0,Female,Germany,398.66,2023-09-15,Sports
4115,63.0,Other,France,346.18,2022-05-12,Beauty
4116,31.0,Male,UK,484.44,2021-01-29,Electronics
4117,21.0,Other,UK,50.96,2021-07-08,Electronics
4118,47.0,Male,Canada,354.93,2022-03-13,Clothing
4119,48.0,Female,France,45.7,2023-03-08,Clothing
4120,55.0,Male,France,5.08,2021-02-27,Home & Kitchen
4121,28.0,Other,Germany,,2023-06-30,Sports
4122,52.0,Other,Canada,310.28,2021-02-19,Electronics
4123,25.0,Female,Australia,339.72,2022-08-02,Home & Kitchen
4124,20.0,Other,Canada,221.98,,Clothing
4125,31.0,Other,USA,27.81,2021-11-27,Beauty
4126,30.0,Female,Germany,318.86,2021-07-30,Home & Kitchen
4127,62.0,Female,Australia,47.48,2022-03-26,Electronics
4128,,Male,Australia,,2020-06-28,Home & Kitchen
4129,51.0,Female,UK,258.72,2020-08-01,Books
4130,62.0,,USA,173.48,2021-03-13,Sports
4131,36.0,Female,Canada,235.05,2020-06-01,Electronics
4132,55.0,Other,UK,319.36,2022-05-21,Books
4133,33.0,Male,,84.2,2022-07-29,Beauty
4134,19.0,Female,,,2023-12-07,Home & Kitchen
4135,57.0,Other,Canada,281.94,2023-02-20,Beauty
4136,34.0,Female,France,15.94,2021-08-28,Electronics
4137,51.0,Female,Australia,,2022-01-21,Home & Kitchen
4138,59.0,Female,Canada,234.27,,Sports
4139,33.0,Female,UK,,2023-06-20,
4140,55.0,,USA,393.1,2022-02-26,Beauty
4141,19.0,Other,UK,469.73,2023-08-22,Sports
4142,19.0,Female,Germany,499.18,2023-03-05,
4143,43.0,Other,Germany,277.06,2023-03-28,Books
4144,,Male,Canada,282.95,2020-05-31,Sports
4145,,Other,UK,16.11,2022-06-12,
4146,48.0,Other,USA,433.26,2022-06-27,Home & Kitchen
4147,51.0,Male,Australia,19.22,2021-03-31,Books
4148,56.0,Female,Germany,318.17,2020-11-29,Beauty
4149,20.0,Other,USA,53.8,2021-04-07,Electronics
4150,25.0,Other,France,146.49,2022-11-15,Clothing
4151,40.0,Female,Canada,74.46,2023-04-04,
4152,31.0,Female,USA,73.01,2023-10-21,Books
4153,44.0,Other,Canada,41.93,2022-03-16,Sports
4154,46.0,Male,France,,2021-03-14,Electronics
4155,56.0,Female,USA,214.71,,Sports
4156,56.0,Female,USA,234.91,2021-01-28,Books
4157,18.0,Male,Australia,222.66,2020-09-23,Home & Kitchen
4158,,Other,France,264.23,2023-02-20,Sports
4159,58.0,Female,UK,430.59,2022-04-09,Sports
4160,47.0,,USA,317.74,2023-05-06,Electronics
4161,30.0,Other,Australia,13.56,2022-11-30,Beauty
4162,38.0,Other,USA,,2020-04-30,Sports
4163,36.0,Male,,,2021-02-28,Sports
4164,36.0,Other,Germany,474.78,2020-01-04,Clothing
4165,42.0,Other,UK,43.65,2023-07-02,Books
4166,,Female,USA,356.51,2021-10-04,Electronics
4167,48.0,Female,,21.38,2022-10-19,Sports
4168,34.0,,Canada,,2022-03-29,Beauty
4169,40.0,Male,France,,2020-07-01,Beauty
4170,49.0,Female,UK,175.25,2023-02-04,Books
4171,,Female,Germany,217.99,2021-05-13,Electronics
4172,27.0,Male,Germany,,2023-04-15,Beauty
4173,53.0,Other,Germany,37.75,2020-03-12,Sports
4174,25.0,Male,Australia,,2020-03-10,Home & Kitchen
4175,69.0,Other,France,,2021-08-03,Beauty
4176,37.0,Female,Canada,482.09,2020-05-02,Clothing
4177,,Female,Canada,397.88,2021-01-26,Electronics
4178,67.0,Female,Australia,65.43,2023-06-04,Home & Kitchen
4179,31.0,Other,,464.07,2022-07-03,Electronics
4180,67.0,Male,Australia,109.55,2021-01-02,Electronics
4181,45.0,Other,Canada,46.98,2021-04-02,Clothing
4182,63.0,Male,Canada,273.09,2020-07-01,Home & Kitchen
4183,69.0,Male,USA,369.63,2023-06-04,Sports
4184,41.0,Male,France,359.45,2022-12-31,Books
4185,32.0,Female,France,269.36,2021-05-26,Home & Kitchen
4186,39.0,Male,UK,248.91,2022-10-28,Beauty
4187,47.0,Female,France,484.92,2022-12-31,Electronics
4188,21.0,Male,Germany,411.18,2021-12-24,Beauty
4189,30.0,Male,Germany,350.83,2020-02-15,Home & Kitchen
4190,40.0,Female,UK,,,Books
4191,25.0,Female,Canada,410.79,2021-08-15,Beauty
4192,35.0,Other,UK,376.14,2022-07-28,Home & Kitchen
4193,29.0,Male,USA,496.05,2022-02-11,Books
4194,48.0,Female,UK,70.83,2021-04-26,Clothing
4195,31.0,Other,,359.07,2023-12-03,Electronics
4196,51.0,Other,Australia,489.65,2023-04-13,Sports
4197,35.0,Female,Germany,,2023-12-21,Home & Kitchen
4198,,Male,,368.04,2021-10-16,Clothing
4199,28.0,Other,Australia,487.81,2020-08-24,Beauty
4200,58.0,Male,USA,276.01,2022-09-17,Home & Kitchen
4201,29.0,Male,UK,,2021-11-17,Clothing
4202,66.0,Other,Australia,14.94,2023-03-09,Books
4203,32.0,Female,Australia,262.23,2020-03-04,Clothing
4204,48.0,Male,USA,131.62,2020-10-05,Beauty
4205,,Female,USA,69.97,2020-02-19,Beauty
4206,,,France,355.76,,Books
4207,43.0,Male,USA,24.35,2020-02-05,Clothing
4208,35.0,Female,Australia,452.91,2021-03-06,Home & Kitchen
4209,49.0,Female,Canada,261.3,2021-05-19,Sports
4210,39.0,Male,USA,325.87,2020-09-05,Electronics
4211,55.0,Female,Germany,130.45,2022-01-03,
4212,34.0,Female,France,95.19,2022-03-15,Sports
4213,40.0,Other,Germany,125.66,,Clothing
4214,41.0,Other,Germany,119.99,2022-01-30,Books
4215,67.0,Female,Canada,432.93,2021-05-24,Beauty
4216,25.0,Female,France,394.73,2023-11-18,Beauty
4217,58.0,Male,UK,427.1,2021-12-26,Home & Kitchen
4218,,Other,Australia,368.76,2022-03-20,Electronics
4219,22.0,Male,Australia,323.56,2023-03-27,Electronics
4220,,Female,,266.3,2023-01-22,Home & Kitchen
4221,46.0,Male,Australia,136.41,2020-06-14,Clothing
